timestamp,engine_load,coolant_temp,fuel_pressure,intake_manifold_p,rpm,speed,timing_advance,intake_air_temp,air_flow_rate,throttle_pos,engine_run_time,fuel_level,warmups_since_clear,barometric_p,ambient_air_temp,cmd_throttle_act,time_with_mil_on,time_since_codes,hybrid_batt_life,fuel_rate,fault_code,verdict
2025-05-26T15:34:14.188922,40.11,81.05,50.45,79.47,2757,70.73,5.07,38.66,153.99,30.6,29757,12.0,18,96.28,45.4,31.89,5066,445591,94.28,19.44,ambient_high,fault
2025-05-26T15:34:14.188930,85.68,102.35,57.57,85.92,2000,47.89,5.19,48.76,76.87,14.66,32124,86.43,12,98.61,45.86,13.46,6961,22284,97.02,9.22,ambient_high,fault
2025-05-26T15:34:14.188939,52.92,80.95,68.5,58.55,6029,41.7,4.63,46.2,13.27,13.88,3042,76.14,42,103.2,-3.44,11.02,165,170220,58.98,2.95,rpm_spike,fault
2025-05-26T15:34:14.188947,61.74,82.42,38.98,41.46,726,174.97,11.66,46.89,28.76,0.0,8294,82.25,10,93.19,4.23,-3.67,6093,133813,55.69,6.02,speed_high,fault
2025-05-26T15:34:14.188956,54.19,103.93,64.47,59.62,3404,174.85,10.0,16.13,167.63,33.89,5141,63.7,43,87.49,9.12,34.94,1704,187287,71.14,6.67,speed_high,fault
2025-05-26T15:34:14.188966,67.63,85.38,38.3,73.04,2282,55.45,19.67,52.75,45.77,33.59,2300,44.38,21,93.89,17.7,31.06,1640,574822,55.01,6.57,intake_temp_high,fault
2025-05-26T15:34:14.188975,64.1,90.13,30.26,40.93,4353,111.12,1.46,30.03,14.16,54.3,15251,78.93,0,78.79,25.39,54.64,4168,82103,79.99,8.09,barometric_low,fault
2025-05-26T15:34:14.188983,35.21,104.14,50.98,36.49,761,23.94,12.08,37.61,178.51,13.36,19031,2.39,35,104.4,31.45,12.96,3184,123427,58.67,19.3,fuel_low,fault
2025-05-26T15:34:14.188992,79.37,92.69,43.07,75.63,2386,57.55,22.18,46.45,4.08,26.02,13811,15.74,21,89.09,1.63,25.75,1069,529210,88.76,12.27,air_flow_low,fault
2025-05-26T15:34:14.189000,78.33,99.26,40.74,34.18,1719,46.86,6.56,46.98,21.28,24.09,26548,82.28,22,102.26,25.18,22.14,5044,265351,92.12,48.05,fuel_rate_high,fault
2025-05-26T15:34:14.189009,44.76,79.89,49.81,69.78,2378,57.36,22.97,38.81,199.67,22.7,9430,6.73,29,91.61,40.75,23.27,5157,572305,99.48,15.5,ambient_high,fault
2025-05-26T15:34:14.189017,83.11,135.13,37.53,45.7,2006,48.47,3.3,26.67,150.94,24.66,11063,24.36,22,99.14,33.61,25.14,371,444870,56.95,19.41,coolant_overheat,fault
2025-05-26T15:34:14.189025,81.1,92.09,58.82,73.7,2802,162.1,13.56,19.04,33.58,28.2,19790,67.06,47,87.08,-4.91,31.07,4574,365594,50.71,2.5,speed_high,fault
2025-05-26T15:34:14.189033,35.34,96.04,46.59,34.33,1866,43.29,0.48,43.13,0.13,23.67,8890,43.15,20,98.84,22.57,25.67,6060,186967,64.27,5.03,air_flow_low,fault
2025-05-26T15:34:14.189042,64.04,102.42,35.53,70.36,2350,59.14,22.87,39.48,166.28,21.24,26225,31.9,33,98.03,25.06,18.1,6500,453518,75.16,22.94,fuel_rate_high,fault
2025-05-26T15:34:14.189050,47.29,91.29,67.43,83.02,2277,53.45,18.38,67.34,125.03,32.39,31995,78.08,0,88.23,19.32,35.81,4808,16050,80.37,13.81,intake_temp_high,fault
2025-05-26T15:34:14.189070,65.46,106.22,39.43,56.39,3711,90.96,-0.94,61.01,180.11,37.03,15679,49.57,31,96.97,-4.93,35.92,2526,247117,73.39,10.09,intake_temp_high,fault
2025-05-26T15:34:14.189079,28.04,103.67,39.22,43.63,2825,70.32,-4.78,47.37,45.41,35.01,25087,3.69,36,103.25,11.63,34.46,2059,70411,59.54,18.22,fuel_low,fault
2025-05-26T15:34:14.189087,72.54,105.53,57.69,39.47,1831,45.82,7.37,30.13,26.51,25.11,19833,1.42,13,85.35,30.22,26.26,1690,326297,84.57,3.23,fuel_low,fault
2025-05-26T15:34:14.189095,26.16,101.23,46.04,55.12,1962,52.66,22.21,21.85,25.86,100.0,19757,46.05,20,88.38,15.6,100.0,1741,145967,94.07,14.05,throttle_stuck,fault
2025-05-26T15:34:14.189104,69.84,76.59,53.84,54.38,2268,57.67,24.21,30.96,114.46,0.0,14496,58.97,22,88.53,21.76,0.0,5598,406388,64.71,19.14,throttle_stuck,fault
2025-05-26T15:34:14.189116,39.66,113.09,36.22,45.68,3641,95.5,8.81,22.15,177.87,52.51,29658,12.25,21,85.29,11.0,48.93,5196,21951,97.93,23.45,fuel_rate_high,fault
2025-05-26T15:34:14.189124,47.78,96.09,62.85,54.8,2616,63.89,3.93,31.26,39.03,29.55,4858,62.49,11,71.29,11.25,34.02,5605,328510,97.06,4.85,barometric_low,fault
2025-05-26T15:34:14.189132,47.29,81.31,55.18,85.62,1681,43.15,6.59,32.98,144.76,20.25,312,67.62,50,86.78,49.24,17.45,3999,588190,86.83,18.94,ambient_high,fault
2025-05-26T15:34:14.189140,80.27,77.58,34.83,64.0,3069,154.96,-2.88,44.99,63.79,38.7,6161,44.62,34,92.04,7.33,38.3,3460,129166,98.73,15.04,speed_high,fault
2025-05-26T15:34:14.189149,56.08,90.56,37.36,39.46,1883,49.01,10.05,34.82,145.03,22.47,4694,82.82,19,100.57,25.13,23.13,3115,401118,53.5,25.09,fuel_rate_high,fault
2025-05-26T15:34:14.189157,23.22,90.99,51.89,50.1,2842,69.44,21.55,29.82,12.84,43.71,3594,55.14,45,65.74,3.9,46.07,3953,74649,53.92,1.94,barometric_low,fault
2025-05-26T15:34:14.189166,87.17,82.37,55.54,79.94,3067,145.44,16.07,43.73,141.9,47.83,9128,64.41,37,97.52,34.26,43.18,1248,154316,59.85,16.0,speed_high,fault
2025-05-26T15:34:14.189174,27.39,92.66,34.8,44.47,1964,49.86,17.94,36.7,104.45,27.28,30775,39.14,50,85.44,27.95,26.85,1288,460329,77.56,9.89,barometric_low,fault
2025-05-26T15:34:14.189185,29.12,88.24,60.82,78.59,5647,64.11,17.74,44.26,72.52,33.08,19961,32.84,16,98.73,26.85,31.85,3764,283905,59.9,18.07,rpm_spike,fault
2025-05-26T15:34:14.189193,40.91,97.47,52.64,67.57,2284,157.18,12.63,39.61,36.83,38.9,11349,57.92,37,95.28,-2.48,34.01,38,542868,63.58,18.52,speed_high,fault
2025-05-26T15:34:14.189202,25.28,94.96,68.4,56.28,6503,106.07,7.31,46.25,14.02,54.03,22125,76.71,0,104.97,25.12,51.82,2783,55362,93.4,6.37,rpm_spike,fault
2025-05-26T15:34:14.189212,20.42,105.95,58.25,46.86,3757,90.61,23.55,24.23,185.94,46.47,26827,66.76,5,98.48,46.5,51.26,3346,187560,63.65,2.11,ambient_high,fault
2025-05-26T15:34:14.189221,36.84,94.44,34.15,59.4,2892,76.22,24.37,40.77,101.73,0.0,19284,27.1,4,85.75,14.03,0.0,1435,434525,92.65,7.36,throttle_stuck,fault
2025-05-26T15:34:14.189232,44.49,89.85,62.1,44.06,2418,134.38,9.79,17.56,161.8,38.3,26959,24.98,18,100.75,6.12,37.64,6738,524740,63.73,10.1,speed_high,fault
2025-05-26T15:34:14.189240,78.24,93.15,55.96,86.39,2735,72.41,10.64,45.07,172.84,100.0,22343,89.3,43,87.42,-1.06,100.0,665,126606,91.33,2.01,throttle_stuck,fault
2025-05-26T15:34:14.189248,74.98,96.84,68.87,60.56,3000,77.46,10.31,15.52,3.95,33.73,3152,37.1,34,87.27,0.62,31.15,3512,238871,90.61,8.58,air_flow_low,fault
2025-05-26T15:34:14.189256,64.3,98.49,52.24,82.25,2722,68.68,10.38,39.02,97.38,27.94,5874,55.22,34,80.17,19.63,31.38,4356,240698,65.36,13.72,barometric_low,fault
2025-05-26T15:34:14.189265,53.2,98.52,69.65,89.39,2300,59.0,11.64,21.47,108.26,34.76,6184,3.32,13,87.27,-1.85,32.74,4187,181088,65.55,17.83,fuel_low,fault
2025-05-26T15:34:14.189273,52.51,125.17,55.07,47.8,2316,55.65,18.89,34.69,52.0,23.74,1028,41.27,48,85.43,-1.34,23.25,4308,237060,62.34,7.83,coolant_overheat,fault
2025-05-26T15:34:14.189282,51.03,92.07,45.56,53.41,6912,52.0,9.3,28.55,186.66,28.59,25411,25.38,43,99.47,17.25,26.27,3389,325905,89.81,11.23,rpm_spike,fault
2025-05-26T15:34:14.189290,56.63,91.22,63.33,34.25,4325,108.37,-1.83,28.62,84.71,100.0,9154,34.4,14,100.61,5.18,100.0,2675,387850,72.0,17.16,throttle_stuck,fault
2025-05-26T15:34:14.189298,33.72,88.88,68.6,39.16,2518,65.87,16.21,35.4,87.55,38.55,17858,43.94,37,98.54,6.78,34.64,6026,165224,93.21,20.86,fuel_rate_high,fault
2025-05-26T15:34:14.189308,46.31,135.58,62.71,38.05,1350,32.68,15.93,42.78,159.47,26.11,14120,55.07,22,95.27,5.01,28.31,6149,53478,90.33,6.79,coolant_overheat,fault
2025-05-26T15:34:14.189316,49.16,88.29,45.53,50.79,5679,86.08,20.71,39.25,29.16,50.96,28074,20.1,20,92.9,11.78,46.91,3755,117572,98.56,16.62,rpm_spike,fault
2025-05-26T15:34:14.189324,63.82,94.27,60.72,41.51,2640,135.31,6.02,29.8,129.92,36.26,12174,70.8,26,88.65,23.86,34.65,2827,482792,71.05,7.64,speed_high,fault
2025-05-26T15:34:14.189333,78.83,85.14,46.71,60.24,3257,82.72,15.17,38.42,130.78,44.27,12529,55.87,48,74.59,5.11,42.08,1188,168874,79.63,17.61,barometric_low,fault
2025-05-26T15:34:14.189341,36.83,113.3,66.04,62.65,2809,66.47,19.79,15.34,12.6,37.03,482,11.13,3,89.95,32.29,40.78,2823,581062,65.46,39.84,fuel_rate_high,fault
2025-05-26T15:34:14.189350,20.03,97.1,63.36,57.01,4178,99.88,9.65,38.54,6.05,46.72,3043,36.62,39,91.5,-2.75,48.55,3776,591006,50.35,8.43,air_flow_low,fault
2025-05-26T15:34:14.189358,73.79,100.57,46.8,46.0,3478,87.72,17.63,21.57,35.29,36.09,27175,77.68,5,68.59,2.75,40.63,5503,498088,94.27,9.65,barometric_low,fault
2025-05-26T15:34:14.189367,75.2,85.86,57.56,67.37,1462,38.38,5.73,24.52,112.65,23.32,30286,93.67,34,80.31,-1.48,24.69,788,144974,62.89,16.82,barometric_low,fault
2025-05-26T15:34:14.189375,85.24,96.64,31.64,55.8,1753,46.76,2.97,44.49,111.51,29.47,35617,49.89,47,73.95,29.76,33.22,4396,558744,82.96,18.38,barometric_low,fault
2025-05-26T15:34:14.189383,84.41,89.78,38.04,57.68,6717,41.68,8.15,24.74,145.91,15.36,19582,59.53,10,85.44,4.63,18.72,6681,564093,92.92,5.02,rpm_spike,fault
2025-05-26T15:34:14.189391,32.38,75.3,48.99,56.25,1551,141.82,16.83,42.84,169.73,17.78,12121,32.83,13,93.21,1.5,21.94,1905,49727,75.08,11.84,speed_high,fault
2025-05-26T15:34:14.189400,87.49,135.64,37.15,33.77,2614,66.92,17.42,49.48,174.4,29.12,21094,90.77,18,104.17,10.48,28.31,3990,482865,90.11,13.64,coolant_overheat,fault
2025-05-26T15:34:14.189408,59.98,99.02,55.64,88.29,673,164.31,14.56,44.53,105.18,0.3,18279,87.69,25,93.92,-2.27,-4.51,4704,390306,55.91,15.29,speed_high,fault
2025-05-26T15:34:14.189417,24.83,108.01,69.17,73.57,1732,39.95,12.85,19.99,14.91,100.0,29729,42.79,48,103.31,18.61,100.0,3060,24437,51.2,2.04,throttle_stuck,fault
2025-05-26T15:34:14.189425,36.68,104.08,67.8,52.46,2388,63.23,8.46,20.47,80.86,38.28,10142,41.31,11,85.43,-0.46,36.48,4655,187562,91.12,41.02,fuel_rate_high,fault
2025-05-26T15:34:14.189433,47.47,105.02,59.64,88.0,2120,49.18,14.95,21.47,137.64,19.12,14191,50.42,9,84.75,6.17,23.93,1583,147618,61.37,9.84,barometric_low,fault
2025-05-26T15:34:14.189444,58.17,100.45,38.18,41.17,1701,46.79,-1.5,41.68,106.02,32.1,10237,41.86,26,83.44,17.46,32.19,4508,36975,94.38,9.38,barometric_low,fault
2025-05-26T15:34:14.189452,58.44,90.76,45.78,47.96,3287,80.64,-2.37,52.89,44.1,37.1,9014,76.23,28,96.36,5.61,37.48,1043,586670,97.63,2.73,intake_temp_high,fault
2025-05-26T15:34:14.189461,52.68,84.93,51.21,44.43,2037,54.78,24.82,17.38,64.08,23.91,31355,3.82,42,94.7,7.02,28.32,6369,206399,79.21,13.52,fuel_low,fault
2025-05-26T15:34:14.189469,89.97,126.61,62.82,59.84,3024,75.84,21.21,48.21,194.04,36.7,26857,78.73,42,95.79,26.78,38.4,3588,296458,86.52,4.32,coolant_overheat,fault
2025-05-26T15:34:14.189477,48.24,80.86,35.77,34.18,2155,57.29,1.28,42.01,72.79,28.06,34817,2.71,46,93.09,7.72,24.19,1906,90064,56.63,6.57,fuel_low,fault
2025-05-26T15:34:14.189486,63.65,107.07,51.27,79.85,2600,66.31,7.91,61.33,69.84,33.19,7080,84.97,40,90.07,28.52,36.27,6417,107462,74.71,16.2,intake_temp_high,fault
2025-05-26T15:34:14.189494,45.87,87.67,64.68,41.04,1827,175.58,4.25,40.83,59.96,28.82,25286,70.33,23,91.7,22.53,33.18,4924,378844,85.91,11.66,speed_high,fault
2025-05-26T15:34:14.189503,75.87,103.26,48.53,37.46,3252,77.7,1.43,66.31,19.54,47.66,9379,22.09,5,99.93,19.03,43.18,5896,559493,62.7,19.5,intake_temp_high,fault
2025-05-26T15:34:14.189511,30.48,104.44,37.22,83.01,2067,51.54,-2.95,19.46,135.86,21.57,4344,66.29,35,100.84,20.38,20.73,4752,275392,81.18,35.39,fuel_rate_high,fault
2025-05-26T15:34:14.189519,29.67,95.5,69.22,57.19,3135,79.39,4.47,24.55,73.63,45.96,9284,52.24,30,87.14,20.91,45.62,5121,150612,62.97,35.76,fuel_rate_high,fault
2025-05-26T15:34:14.189528,47.95,105.21,62.53,64.42,1924,49.25,9.02,21.95,20.38,15.21,27307,10.82,9,103.44,12.03,14.26,2716,526423,94.79,36.6,fuel_rate_high,fault
2025-05-26T15:34:14.189536,36.98,102.09,35.69,61.8,5677,72.04,3.4,19.89,186.49,33.8,11321,96.09,29,91.11,4.83,34.47,362,540722,54.6,2.52,rpm_spike,fault
2025-05-26T15:34:14.189545,67.93,110.18,44.16,42.61,3056,74.81,10.29,16.12,65.22,29.33,7089,18.16,45,73.45,8.28,34.3,4002,8232,50.06,11.21,barometric_low,fault
2025-05-26T15:34:14.189553,70.78,104.96,31.06,44.52,1734,45.88,17.8,31.25,151.92,17.05,15717,3.11,10,93.52,33.21,20.86,2536,442721,63.61,13.08,fuel_low,fault
2025-05-26T15:34:14.189561,66.48,67.53,44.16,45.45,3484,83.52,8.4,62.05,178.99,51.45,15474,56.75,3,99.94,16.92,51.83,632,443366,94.27,6.27,intake_temp_high,fault
2025-05-26T15:34:14.189570,67.62,86.83,65.17,38.96,1737,39.81,23.58,59.35,105.27,14.03,34058,91.6,12,99.71,1.74,11.09,3909,569855,55.97,3.11,intake_temp_high,fault
2025-05-26T15:34:14.189578,67.23,85.65,68.9,69.12,2044,46.71,14.43,44.46,67.02,23.32,22514,1.5,19,99.72,32.98,21.58,4935,459391,53.47,5.38,fuel_low,fault
2025-05-26T15:34:14.189587,67.16,136.01,35.22,39.44,2577,67.44,19.13,26.11,147.79,40.4,28131,25.03,14,96.44,6.19,39.67,2348,389212,75.68,14.47,coolant_overheat,fault
2025-05-26T15:34:14.189595,29.47,96.8,37.62,41.25,4070,102.32,19.09,27.25,169.3,48.06,32170,72.64,40,81.98,1.18,46.12,904,7021,58.65,11.45,barometric_low,fault
2025-05-26T15:34:14.189603,88.31,89.82,67.35,83.45,3370,87.69,16.42,25.76,193.22,34.46,2743,2.25,24,97.97,27.97,35.25,5083,2769,86.41,13.98,fuel_low,fault
2025-05-26T15:34:14.189611,36.78,102.96,46.56,41.33,5966,36.86,5.0,15.93,23.9,23.33,5066,99.53,7,102.65,34.51,23.05,5623,46297,98.03,1.76,rpm_spike,fault
2025-05-26T15:34:14.189619,61.05,97.42,53.03,51.56,2686,64.53,24.58,16.73,118.54,37.26,1987,9.04,18,93.49,37.72,36.73,6846,16261,93.22,6.43,ambient_high,fault
2025-05-26T15:34:14.189628,28.52,77.61,49.48,64.06,3039,131.66,18.72,29.66,21.07,42.25,26403,14.46,32,95.62,24.11,40.9,5873,450477,88.94,4.47,speed_high,fault
2025-05-26T15:34:14.189636,80.93,97.34,30.62,79.34,3992,98.29,23.56,19.43,97.97,42.22,3984,34.01,44,98.9,8.98,45.66,2255,92290,83.05,44.41,fuel_rate_high,fault
2025-05-26T15:34:14.189644,49.1,81.01,48.67,76.39,2698,65.6,22.97,40.62,58.32,40.75,7871,41.25,17,67.1,15.2,35.83,41,14169,91.84,3.09,barometric_low,fault
2025-05-26T15:34:14.189653,55.53,97.58,37.13,87.53,1898,139.77,-0.58,44.65,188.89,15.23,35532,50.1,44,89.46,14.24,18.03,1347,148148,93.55,4.97,speed_high,fault
2025-05-26T15:34:14.189662,57.73,97.52,46.86,78.88,3204,76.29,-2.64,39.44,19.59,38.02,1245,40.06,22,96.97,29.1,34.25,3122,170581,82.21,42.56,fuel_rate_high,fault
2025-05-26T15:34:14.189672,25.97,85.21,32.24,53.69,1698,39.51,12.67,38.63,193.12,15.78,14764,68.15,5,70.0,33.81,14.26,2875,551234,52.39,1.36,barometric_low,fault
2025-05-26T15:34:14.189680,85.03,83.99,38.93,73.48,2624,61.59,-0.93,21.74,20.3,34.59,35225,15.42,17,90.49,36.31,38.92,2618,17331,55.27,4.76,ambient_high,fault
2025-05-26T15:34:14.189689,85.87,121.34,37.08,43.55,1233,34.9,23.53,40.89,198.25,13.42,29725,15.37,2,86.31,29.47,18.01,3676,261728,61.43,17.54,coolant_overheat,fault
2025-05-26T15:34:14.189697,59.55,98.07,33.32,58.38,2037,46.39,1.99,36.95,111.46,19.09,25432,2.02,10,97.95,14.22,17.22,6957,277,71.71,1.42,fuel_low,fault
2025-05-26T15:34:14.189705,78.86,131.7,33.4,74.22,1909,48.84,11.68,34.27,34.64,21.61,5698,43.28,45,85.35,14.23,21.63,2492,230030,68.05,16.37,coolant_overheat,fault
2025-05-26T15:34:14.189714,60.48,121.93,69.28,38.08,1456,38.33,13.88,63.19,119.98,13.13,33817,95.99,43,93.09,21.37,11.33,3233,571967,71.6,5.76,intake_temp_high,fault
2025-05-26T15:34:14.189722,22.01,70.86,62.37,76.07,3108,82.08,21.73,35.07,39.1,44.39,22487,21.11,33,100.48,46.66,41.37,6824,366680,76.74,13.61,ambient_high,fault
2025-05-26T15:34:14.189730,26.78,105.33,64.27,32.35,1740,48.06,10.53,44.5,65.15,19.11,35804,32.54,15,82.83,30.75,22.44,1527,462057,86.24,4.11,barometric_low,fault
2025-05-26T15:34:14.189739,78.47,123.49,55.05,41.27,2818,73.31,23.19,32.57,188.38,32.42,5828,52.19,24,98.24,-1.56,37.17,3702,98351,55.96,5.29,coolant_overheat,fault
2025-05-26T15:34:14.189747,51.85,92.41,69.78,36.33,5840,82.36,13.8,17.32,61.68,32.5,34633,34.54,0,85.36,-2.51,35.02,7180,94609,61.38,2.12,rpm_spike,fault
2025-05-26T15:34:14.189755,70.86,107.42,65.89,80.08,2334,53.54,18.12,34.98,9.51,35.09,5112,12.57,37,88.0,25.71,39.48,2183,302606,62.49,9.52,air_flow_low,fault
2025-05-26T15:34:14.189764,49.84,98.56,52.94,35.92,2360,61.34,22.12,37.23,151.43,35.5,12849,92.39,13,103.24,32.76,36.71,3630,324606,74.37,23.13,fuel_rate_high,fault
2025-05-26T15:34:14.189772,62.63,93.42,30.6,60.65,1189,31.6,1.73,48.01,4.03,17.87,24633,71.25,22,93.44,17.66,18.21,6580,396990,77.17,2.34,air_flow_low,fault
2025-05-26T15:34:14.189781,81.06,82.96,59.15,88.69,2072,50.66,21.08,66.8,138.26,32.25,32922,85.17,40,93.49,26.39,30.8,6481,310846,96.32,14.93,intake_temp_high,fault
2025-05-26T15:34:14.189790,50.36,99.57,38.56,69.92,1377,156.13,19.17,32.74,17.46,24.48,30301,49.08,20,85.68,27.6,24.73,1574,260242,89.02,5.47,speed_high,fault
2025-05-26T15:34:14.189798,50.38,111.92,52.5,54.26,2250,132.44,5.13,16.83,56.72,37.62,35692,73.3,23,90.23,11.11,40.05,6187,376859,57.77,19.49,speed_high,fault
2025-05-26T15:34:14.189806,60.87,130.24,61.96,60.48,2500,60.84,21.62,49.41,196.8,36.38,10251,69.64,37,98.13,8.86,39.15,7132,524209,69.92,15.38,coolant_overheat,fault
2025-05-26T15:34:14.189815,70.79,92.26,63.3,70.34,1586,41.5,18.51,15.36,34.21,19.52,5446,74.53,22,60.08,3.99,17.59,5117,82560,78.15,10.35,barometric_low,fault
2025-05-26T15:34:14.189823,69.23,89.02,60.18,39.5,889,22.66,13.29,37.09,9.33,9.27,24715,16.78,15,90.12,11.9,12.57,5933,49299,98.5,5.76,air_flow_low,fault
2025-05-26T15:34:14.189831,20.76,82.24,54.27,39.84,1555,41.6,14.94,16.99,179.18,30.08,16160,21.96,9,101.94,9.89,33.61,3472,470623,53.09,22.3,fuel_rate_high,fault
2025-05-26T15:34:14.189839,60.06,97.43,53.94,72.99,1626,35.75,-3.65,43.35,182.91,100.0,1464,73.0,9,88.45,4.69,100.0,4772,416903,51.62,1.66,throttle_stuck,fault
2025-05-26T15:34:14.189849,88.36,109.34,65.97,45.41,3904,93.52,-2.36,29.27,189.35,41.52,23869,13.54,19,91.55,27.26,38.35,2026,216469,96.68,22.25,fuel_rate_high,fault
2025-05-26T15:34:14.189857,48.43,78.86,30.94,41.78,2864,74.08,0.99,66.94,145.85,28.78,33355,67.31,25,91.66,-2.82,33.15,2145,218934,66.28,18.09,intake_temp_high,fault
2025-05-26T15:34:14.189866,52.27,95.26,62.28,69.08,4777,115.31,13.4,44.55,128.81,100.0,31449,42.77,31,95.15,-1.04,100.0,2168,67639,65.45,7.5,throttle_stuck,fault
2025-05-26T15:34:14.189874,35.13,91.86,66.7,64.24,1685,44.84,15.06,21.87,3.64,13.72,4973,82.95,33,90.55,32.9,12.5,1709,160868,80.05,5.89,air_flow_low,fault
2025-05-26T15:34:14.189882,63.28,88.35,53.31,81.94,2600,69.18,7.88,48.38,181.79,26.31,18367,8.28,48,89.71,15.66,28.87,5827,27132,86.64,44.03,fuel_rate_high,fault
2025-05-26T15:34:14.189891,34.79,87.43,52.66,74.07,2042,55.37,-0.46,23.54,190.56,19.59,25626,0.44,8,91.36,34.87,15.93,4525,449310,68.07,15.19,fuel_low,fault
2025-05-26T15:34:14.189900,27.57,74.33,50.43,74.64,1897,44.12,18.19,15.09,15.05,17.92,11350,59.52,15,75.4,-0.49,15.04,5371,178217,63.41,3.2,barometric_low,fault
2025-05-26T15:34:14.189909,63.41,95.41,33.42,58.34,1692,44.12,13.39,58.64,38.37,23.52,14968,5.75,45,91.53,-0.09,25.84,2960,216277,54.12,8.09,intake_temp_high,fault
2025-05-26T15:34:14.189918,44.78,82.84,63.16,31.32,6689,56.16,3.18,47.53,183.05,20.82,1837,34.55,36,90.07,5.66,20.29,4066,94432,87.8,9.15,rpm_spike,fault
2025-05-26T15:34:14.189926,47.03,84.25,36.44,85.04,6045,45.78,7.01,28.14,123.6,25.9,256,32.57,13,95.46,29.13,23.75,7099,460543,93.91,3.69,rpm_spike,fault
2025-05-26T15:34:14.189935,88.95,125.55,52.25,42.89,4174,101.89,10.37,17.75,74.68,58.07,6817,24.0,18,91.85,0.45,58.28,3974,567802,64.01,7.6,coolant_overheat,fault
2025-05-26T15:34:14.189943,25.46,98.31,43.77,65.17,1293,31.76,15.03,16.18,141.37,12.12,11960,30.94,48,92.0,46.32,9.59,1050,281107,64.95,6.1,ambient_high,fault
2025-05-26T15:34:14.189952,20.36,104.54,52.01,71.84,6309,59.91,8.49,26.13,163.73,31.7,32381,35.33,8,99.34,26.37,34.14,5478,472351,51.38,9.13,rpm_spike,fault
2025-05-26T15:34:14.189960,41.05,94.69,56.38,56.92,2506,64.73,24.67,24.07,174.52,41.14,35910,22.78,30,88.3,48.07,41.99,1059,450521,55.86,4.27,ambient_high,fault
2025-05-26T15:34:14.189968,70.97,132.93,64.4,63.58,2020,45.57,-3.59,21.15,147.67,27.81,32914,57.21,0,96.88,15.58,24.64,294,135659,67.82,12.9,coolant_overheat,fault
2025-05-26T15:34:14.189977,54.38,87.42,33.28,32.98,6339,64.03,-0.3,45.29,120.4,34.72,736,69.48,10,91.3,-4.09,37.67,1374,177602,73.96,11.67,rpm_spike,fault
2025-05-26T15:34:14.189985,37.33,83.89,61.55,71.48,3044,79.02,17.18,23.77,50.22,46.07,28259,90.52,50,77.33,2.13,42.78,402,577712,50.22,13.33,barometric_low,fault
2025-05-26T15:34:14.189993,23.45,95.9,45.19,49.67,3413,85.68,3.81,15.47,106.92,42.66,24194,79.76,36,88.23,41.25,43.07,959,375541,54.21,4.55,ambient_high,fault
2025-05-26T15:34:14.190002,87.67,97.04,41.59,46.84,2318,62.61,-1.71,42.27,30.9,32.97,4092,73.27,15,93.12,28.31,32.98,4000,260156,73.56,40.19,fuel_rate_high,fault
2025-05-26T15:34:14.190010,55.43,93.22,50.85,42.23,6761,56.4,17.8,39.45,197.31,24.52,28939,59.7,34,103.42,12.06,24.42,2746,327407,98.89,19.9,rpm_spike,fault
2025-05-26T15:34:14.190019,82.82,75.17,62.13,34.9,1870,48.49,12.45,30.38,8.15,32.71,32550,61.52,3,85.89,34.4,33.71,683,49372,61.61,4.58,air_flow_low,fault
2025-05-26T15:34:14.190028,38.6,127.51,68.31,75.2,3416,81.56,-2.4,26.22,192.84,49.45,35605,22.06,41,104.72,11.82,52.63,902,285305,83.34,11.3,coolant_overheat,fault
2025-05-26T15:34:14.190037,83.0,98.35,50.88,60.01,3126,81.74,19.18,36.41,6.54,50.83,7515,15.68,39,87.96,23.4,49.09,4756,352114,55.88,4.9,air_flow_low,fault
2025-05-26T15:34:14.190045,83.09,100.86,30.93,75.87,1606,37.95,-4.98,18.25,3.47,10.74,7672,79.96,6,85.1,11.39,11.29,1484,286998,91.89,5.47,air_flow_low,fault
2025-05-26T15:34:14.190053,62.55,137.85,56.25,37.23,2325,61.36,12.38,32.52,136.15,26.96,21347,68.27,4,104.82,18.92,25.43,7147,250020,70.04,11.6,coolant_overheat,fault
2025-05-26T15:34:14.190061,34.34,90.27,68.99,47.02,3008,135.35,3.18,33.36,125.58,33.26,4552,95.76,2,104.12,11.66,31.51,5023,567210,54.67,11.18,speed_high,fault
2025-05-26T15:34:14.190070,31.79,130.32,61.97,47.28,4171,100.15,17.87,44.26,55.15,49.49,3157,96.15,28,91.94,8.47,52.68,4643,28394,82.77,9.18,coolant_overheat,fault
2025-05-26T15:34:14.190078,45.87,99.02,30.71,78.27,3309,157.67,4.78,20.68,169.39,31.25,35409,64.27,24,91.56,23.97,29.14,2224,371056,84.53,14.54,speed_high,fault
2025-05-26T15:34:14.190086,43.26,99.85,65.38,87.87,3155,82.3,2.67,31.18,106.91,39.84,9684,74.63,49,104.81,48.1,39.98,1017,7576,73.45,18.53,ambient_high,fault
2025-05-26T15:34:14.190094,52.5,94.34,55.13,43.08,3748,95.44,9.72,42.18,32.93,41.24,27775,12.69,8,89.99,23.73,39.51,4350,570710,55.7,39.51,fuel_rate_high,fault
2025-05-26T15:34:14.190103,58.19,104.28,47.99,60.17,2936,72.6,2.98,19.44,83.92,43.95,28490,85.87,50,83.81,33.85,39.56,7125,145690,90.22,7.56,barometric_low,fault
